index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
19071,keep,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19072,your,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19073,lips,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19074,pressed,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19075,so,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19076,tight,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19077,together,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19078,when,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19079,you're,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19080,not,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19081,talking,119,Why do you keep your lips pressed so  tight together when you're not talking?,SI106,386380,389180,why do you keep your lips pressed so tight together when you're not talking,./silicon,F
19082,'cause,120,'Cause they're like white.,SI106,389190,391910,'cause they're like white,./silicon,F
19083,they're,120,'Cause they're like white.,SI106,389190,391910,'cause they're like white,./silicon,F
19084,like,120,'Cause they're like white.,SI106,389190,391910,'cause they're like white,./silicon,F
19085,white,120,'Cause they're like white.,SI106,389190,391910,'cause they're like white,./silicon,F
19086,looks,121,It looks uncomfortable.,SI106,391920,393880,looks uncomfortable,./silicon,F
19087,uncomfortable,121,It looks uncomfortable.,SI106,391920,393880,looks uncomfortable,./silicon,F
19088,hey,122,"Hey, guys.",SI106,407020,408520,hey guys,./silicon,F
19089,guys,122,"Hey, guys.",SI106,407020,408520,hey guys,./silicon,F
19090,hey,123,"Hey, Kevin, um,",SI106,413190,414570,hey kevin um,./silicon,F
19091,kevin,123,"Hey, Kevin, um,",SI106,413190,414570,hey kevin um,./silicon,F
19092,um,123,"Hey, Kevin, um,",SI106,413190,414570,hey kevin um,./silicon,F
19093,so,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19094,how,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19095,did,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19096,you,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19097,bypass,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19098,bank,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19099,of,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19100,america's,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19101,network,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19102,security,124,so how did you bypass Bank of  America's network security?,SI106,414580,418520,so how did you bypass bank of america's network security,./silicon,F
19103,i,125,I want details.,SI106,418530,419780,i want details,./silicon,F
19104,want,125,I want details.,SI106,418530,419780,i want details,./silicon,F
19105,details,125,I want details.,SI106,418530,419780,i want details,./silicon,F
19106,my,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19107,lawyers,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19108,told,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19109,me,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19110,i'm,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19111,not,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19112,allowed,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19113,to,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19114,discuss,126,My lawyers told me I'm  not allowed to discuss it.,SI106,421590,424440,my lawyers told me i'm not allowed to discuss,./silicon,F
19115,totally,127,Totally get it. That's baller.,SI106,424450,426460,totally get that's baller,./silicon,F
19116,get,127,Totally get it. That's baller.,SI106,424450,426460,totally get that's baller,./silicon,F
19117,that's,127,Totally get it. That's baller.,SI106,424450,426460,totally get that's baller,./silicon,F
19118,baller,127,Totally get it. That's baller.,SI106,424450,426460,totally get that's baller,./silicon,F
19119,hey,128,"Hey, babe?  - Hmm.",SI106,445980,447470,hey babe  hmm,./silicon,F
19120,babe,128,"Hey, babe?  - Hmm.",SI106,445980,447470,hey babe  hmm,./silicon,F
19121,,128,"Hey, babe?  - Hmm.",SI106,445980,447470,hey babe  hmm,./silicon,F
19122,hmm,128,"Hey, babe?  - Hmm.",SI106,445980,447470,hey babe  hmm,./silicon,F
19123,you're,129,You're up.,SI106,447480,448690,you're up,./silicon,F
19124,up,129,You're up.,SI106,447480,448690,you're up,./silicon,F
19125,all,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19126,right,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19127,i'm,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19128,gonna,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19129,go,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19130,have,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19131,shower,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19132,,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19133,mmhm,130,"All right, I'm gonna go have a shower.  - Mm-hm.",SI106,458660,461290,all right i'm gonna go have shower  mmhm,./silicon,F
19134,uh,131,"Uh, what was that?  - What?",SI106,464460,467400,uh what was that  what,./silicon,F
19135,what,131,"Uh, what was that?  - What?",SI106,464460,467400,uh what was that  what,./silicon,F
19136,was,131,"Uh, what was that?  - What?",SI106,464460,467400,uh what was that  what,./silicon,F
19137,that,131,"Uh, what was that?  - What?",SI106,464460,467400,uh what was that  what,./silicon,F
19138,,131,"Uh, what was that?  - What?",SI106,464460,467400,uh what was that  what,./silicon,F
19139,what,131,"Uh, what was that?  - What?",SI106,464460,467400,uh what was that  what,./silicon,F
19140,tara,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19141,just,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19142,whispered,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19143,something,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19144,to,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19145,you,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19146,and,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19147,then,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19148,she,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19149,looked,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19150,at,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19151,me,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19152,in,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19153,weird,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19154,way,132,Tara just whispered something to you and  then she looked at me in a weird way.,SI106,467410,471160,tara just whispered something to you and then she looked at me in weird way,./silicon,F
19155,no,133,"No, she didn't.",SI106,471170,472740,no she didn't,./silicon,F
19156,she,133,"No, she didn't.",SI106,471170,472740,no she didn't,./silicon,F
19157,didn't,133,"No, she didn't.",SI106,471170,472740,no she didn't,./silicon,F
19158,yeah,134,"Yeah, she did.",SI106,472750,474500,yeah she did,./silicon,F
19159,she,134,"Yeah, she did.",SI106,472750,474500,yeah she did,./silicon,F
19160,did,134,"Yeah, she did.",SI106,472750,474500,yeah she did,./silicon,F
19161,what's,135,What's up?,SI106,486570,488019,what's up,./silicon,F
19162,up,135,What's up?,SI106,486570,488019,what's up,./silicon,F
19163,do,136,Do you know what compersion is?,SI106,488020,490519,do you know what compersion is,./silicon,F
19164,you,136,Do you know what compersion is?,SI106,488020,490519,do you know what compersion is,./silicon,F
19165,know,136,Do you know what compersion is?,SI106,488020,490519,do you know what compersion is,./silicon,F
19166,what,136,Do you know what compersion is?,SI106,488020,490519,do you know what compersion is,./silicon,F
19167,compersion,136,Do you know what compersion is?,SI106,488020,490519,do you know what compersion is,./silicon,F
19168,is,136,Do you know what compersion is?,SI106,488020,490519,do you know what compersion is,./silicon,F
19169,it's,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19170,when,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19171,someone,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19172,takes,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19173,pleasure,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19174,in,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19175,seeing,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19176,their,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19177,loved,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19178,one,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19179,gratified,137,It's when someone takes pleasure  in seeing their loved one gratified,SI106,490520,494480,it's when someone takes pleasure in seeing their loved one gratified,./silicon,F
19180,by,138,by another person.,SI106,494490,496620,by another person,./silicon,F
19181,another,138,by another person.,SI106,494490,496620,by another person,./silicon,F
19182,person,138,by another person.,SI106,494490,496620,by another person,./silicon,F
19183,sexually,139,Sexually. It's the opposite of jealousy.,SI106,496630,500070,sexually it's opposite of jealousy,./silicon,F
19184,it's,139,Sexually. It's the opposite of jealousy.,SI106,496630,500070,sexually it's opposite of jealousy,./silicon,F
19185,opposite,139,Sexually. It's the opposite of jealousy.,SI106,496630,500070,sexually it's opposite of jealousy,./silicon,F
19186,of,139,Sexually. It's the opposite of jealousy.,SI106,496630,500070,sexually it's opposite of jealousy,./silicon,F
19187,jealousy,139,Sexually. It's the opposite of jealousy.,SI106,496630,500070,sexually it's opposite of jealousy,./silicon,F
19188,sounds,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19189,like,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19190,it's,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19191,opposite,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19192,of,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19193,normal,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19194,why,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19195,are,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19196,you,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19197,telling,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19198,me,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19199,about,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19200,this,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19201,thing,140,It sounds like it's the opposite of normal.  Why are you telling me about this thing?,SI106,500080,503750,sounds like it's opposite of normal why are you telling me about this thing,./silicon,F
19202,as,141,As shocking as this is...,SI106,505090,507500,as shocking as this is,./silicon,F
19203,shocking,141,As shocking as this is...,SI106,505090,507500,as shocking as this is,./silicon,F
19204,as,141,As shocking as this is...,SI106,505090,507500,as shocking as this is,./silicon,F
19205,this,141,As shocking as this is...,SI106,505090,507500,as shocking as this is,./silicon,F
19206,is,141,As shocking as this is...,SI106,505090,507500,as shocking as this is,./silicon,F
19207,tara,142,Tara is attracted to you.,SI106,508710,510970,tara is attracted to you,./silicon,F
19208,is,142,Tara is attracted to you.,SI106,508710,510970,tara is attracted to you,./silicon,F
19209,attracted,142,Tara is attracted to you.,SI106,508710,510970,tara is attracted to you,./silicon,F
19210,to,142,Tara is attracted to you.,SI106,508710,510970,tara is attracted to you,./silicon,F
19211,you,142,Tara is attracted to you.,SI106,508710,510970,tara is attracted to you,./silicon,F
19212,come,143,Come again?,SI106,513960,515140,come again,./silicon,F
19213,again,143,Come again?,SI106,513960,515140,come again,./silicon,F
19214,yeah,144,"Yeah, freaked me out too, at first.",SI106,515150,518470,yeah freaked me out too at first,./silicon,F
19215,freaked,144,"Yeah, freaked me out too, at first.",SI106,515150,518470,yeah freaked me out too at first,./silicon,F
19216,me,144,"Yeah, freaked me out too, at first.",SI106,515150,518470,yeah freaked me out too at first,./silicon,F
19217,out,144,"Yeah, freaked me out too, at first.",SI106,515150,518470,yeah freaked me out too at first,./silicon,F
19218,too,144,"Yeah, freaked me out too, at first.",SI106,515150,518470,yeah freaked me out too at first,./silicon,F
19219,at,144,"Yeah, freaked me out too, at first.",SI106,515150,518470,yeah freaked me out too at first,./silicon,F
19220,first,144,"Yeah, freaked me out too, at first.",SI106,515150,518470,yeah freaked me out too at first,./silicon,F
19221,i,145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19222,don't,145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19223,like,145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19224,"""at",145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19225,"first""",145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19226,part,145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19227,at,145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19228,all,145,"I don't like the ""at first"" part at all.",SI106,518480,521680,"i don't like ""at first"" part at all",./silicon,F
19229,what,146,What are you saying?,SI106,521690,523090,what are you saying,./silicon,F
19230,are,146,What are you saying?,SI106,521690,523090,what are you saying,./silicon,F
19231,you,146,What are you saying?,SI106,521690,523090,what are you saying,./silicon,F
19232,saying,146,What are you saying?,SI106,521690,523090,what are you saying,./silicon,F
19233,since,147,"Since I abide by the maxim,",SI106,523100,525010,since i abide by maxim,./silicon,F
19234,i,147,"Since I abide by the maxim,",SI106,523100,525010,since i abide by maxim,./silicon,F
19235,abide,147,"Since I abide by the maxim,",SI106,523100,525010,since i abide by maxim,./silicon,F
19236,by,147,"Since I abide by the maxim,",SI106,523100,525010,since i abide by maxim,./silicon,F
19237,maxim,147,"Since I abide by the maxim,",SI106,523100,525010,since i abide by maxim,./silicon,F
19238,"""do",148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19239,what,148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19240,thou,148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19241,wilt,148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19242,that,148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19243,is,148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19244,whole,148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19245,of,148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19246,"law""",148,"""Do what thou wilt, that  is the whole of the law""...",SI106,525020,528720,"""do what thou wilt that is whole of law""",./silicon,F
19247,if,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19248,you,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19249,want,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19250,to,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19251,fuck,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19252,my,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19253,girlfriend,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19254,i'm,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19255,ok,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19256,with,149,"if you want to fuck my  girlfriend, I'm OK with it.",SI106,528730,530430,if you want to fuck my girlfriend i'm ok with,./silicon,F
19257,jesus,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19258,christ,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19259,man,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19260,i,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19261,could,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19262,barely,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19263,stand,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19264,next,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19265,to,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19266,you,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19267,when,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19268,you're,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19269,in,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19270,your,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19271,towel,150,"Jesus Christ, man, I could barely stand  next to you when you're in your towel.",SI106,530440,534060,jesus christ man i could barely stand next to you when you're in your towel,./silicon,F
19272,i,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19273,don't,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19274,want,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19275,to,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19276,have,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19277,threesome,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19278,with,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19279,you,151,I don't want to have a threesome with you.,SI106,534070,536110,i don't want to have threesome with you,./silicon,F
19280,i'm,152,I'm not talking about a threesome.,SI106,536120,538060,i'm not talking about threesome,./silicon,F
19281,not,152,I'm not talking about a threesome.,SI106,536120,538060,i'm not talking about threesome,./silicon,F
19282,talking,152,I'm not talking about a threesome.,SI106,536120,538060,i'm not talking about threesome,./silicon,F
19283,about,152,I'm not talking about a threesome.,SI106,536120,538060,i'm not talking about threesome,./silicon,F
19284,threesome,152,I'm not talking about a threesome.,SI106,536120,538060,i'm not talking about threesome,./silicon,F
19285,listen,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19286,i,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19287,don't,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19288,even,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19289,have,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19290,to,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19291,be,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19292,in,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19293,room,153,"Listen, I don't even  have to be in the room,",SI106,538070,539610,listen i don't even have to be in room,./silicon,F
19294,unless,154,unless that's better for you.,SI106,539620,541030,unless that's better for you,./silicon,F
19295,that's,154,unless that's better for you.,SI106,539620,541030,unless that's better for you,./silicon,F
19296,better,154,unless that's better for you.,SI106,539620,541030,unless that's better for you,./silicon,F
19297,for,154,unless that's better for you.,SI106,539620,541030,unless that's better for you,./silicon,F
19298,you,154,unless that's better for you.,SI106,539620,541030,unless that's better for you,./silicon,F
19299,ok,155,"OK, no, I don't...",SI106,541040,543240,ok no i don't,./silicon,F
19300,no,155,"OK, no, I don't...",SI106,541040,543240,ok no i don't,./silicon,F
19301,i,155,"OK, no, I don't...",SI106,541040,543240,ok no i don't,./silicon,F
19302,don't,155,"OK, no, I don't...",SI106,541040,543240,ok no i don't,./silicon,F
19303,right,156,"Right, so we're all settled then.",SI106,546460,548570,right so we're all settled then,./silicon,F
19304,so,156,"Right, so we're all settled then.",SI106,546460,548570,right so we're all settled then,./silicon,F
19305,we're,156,"Right, so we're all settled then.",SI106,546460,548570,right so we're all settled then,./silicon,F
19306,all,156,"Right, so we're all settled then.",SI106,546460,548570,right so we're all settled then,./silicon,F
19307,settled,156,"Right, so we're all settled then.",SI106,546460,548570,right so we're all settled then,./silicon,F
19308,then,156,"Right, so we're all settled then.",SI106,546460,548570,right so we're all settled then,./silicon,F
19309,yep,157,Yep.  - Do you need parking validation?,SI106,548580,550820,yep  do you need parking validation,./silicon,F
19310,,157,Yep.  - Do you need parking validation?,SI106,548580,550820,yep  do you need parking validation,./silicon,F
19311,do,157,Yep.  - Do you need parking validation?,SI106,548580,550820,yep  do you need parking validation,./silicon,F
19312,you,157,Yep.  - Do you need parking validation?,SI106,548580,550820,yep  do you need parking validation,./silicon,F
19313,need,157,Yep.  - Do you need parking validation?,SI106,548580,550820,yep  do you need parking validation,./silicon,F
